sourceId,destinationId,rel
408864009,278844005,is-a
409033001,105726004,is-a
413857000,409823008,is-a
414075007,414201007,is-a
414077004,414075007,is-a
414204004,114258006,is-a
414204004,115198006,is-a
413861006,115195009,is-a
414958003,413861006,is-a
414215009,414958003,is-a
414464004,252318005,is-a
122490001,57171008,is-a
414225004,409842007,is-a
415656009,409833000,is-a
414328004,115105004,is-a
414200008,409854007,is-a
1225002,72872009,is-a
414468001,127789004,is-a
414561005,415671008,is-a
415098006,414561005,is-a
413858005,409852006,is-a
414208001,409842007,is-a
413864003,409852006,is-a
413862004,409852006,is-a
414968008,413858005,is-a
414209009,414968008,is-a
414961002,413864003,is-a
414220009,414968008,is-a
415672001,409822003,is-a
414344008,409817003,is-a
414922005,41146007,is-a
415210006,414274003,is-a
415210006,57032008,is-a
414274003,41146007,is-a
415187007,57032008,is-a
415330008,414220009,is-a
415303003,415330008,is-a
409136006,414285001,is-a
414203005,415656009,is-a
413976002,414203005,is-a
414233003,41146007,is-a
414971000,413864003,is-a
414228002,414971000,is-a
414228002,243328000,is-a
414871004,302604000,is-a
415533006,243368001,is-a
415762009,414956004,is-a
415099003,409822003,is-a
414967003,413866001,is-a
414218006,414967003,is-a
414185006,41146007,is-a
415919002,415098006,is-a
415872004,415910003,is-a
415910003,415900007,is-a
415510005,106020009,is-a
415665002,275826003,is-a
409817003,409844008,is-a
409835007,413857000,is-a
409852006,81325006,is-a
409866001,87172008,is-a
415582006,25659002,is-a
414024009,251015000,is-a
414024009,359557001,is-a
414024009,56265001,is-a
414795007,57809008,is-a
414795007,414545008,is-a
413439005,414545008,is-a
413439005,127337006,is-a
413838009,414545008,is-a
413838009,128238001,is-a
414786004,118241009,is-a
413681009,300429005,is-a
414529006,312108008,is-a
414530001,312108008,is-a
414530001,371583007,is-a
414237002,363787002,is-a
414236006,414237002,is-a
415077006,161523006,is-a
415177008,255073006,is-a
415177008,372087000,is-a
415082004,161523006,is-a
415085002,161523006,is-a
415085002,266987004,is-a
413711008,129007004,is-a
413712001,272513004,is-a
413712001,33769005,is-a
414086009,27550009,is-a
415690000,297978007,is-a
414071003,288844004,is-a
413634008,129025006,is-a
414514009,129025006,is-a
414916001,64572001,is-a
414920002,414916001,is-a
414919008,414916001,is-a
415530009,414916001,is-a
415530009,302872003,is-a
414174009,414236006,is-a
414174009,363926002,is-a
414387006,91689009,is-a
414128005,362837007,is-a
413616009,414628006,is-a
414654003,413616009,is-a
414628006,414388001,is-a
414628006,414629003,is-a
414792005,414388001,is-a
414792005,414794006,is-a
415701004,414628006,is-a
414388001,108369006,is-a
414629003,415181008,is-a
414794006,415181008,is-a
415777001,258793005,is-a
415067009,282105004,is-a
415178003,363787002,is-a
414022008,64572001,is-a
414030009,362965005,is-a
414029004,64572001,is-a
413834006,414029004,is-a
413834006,27624003,is-a
413835007,27624003,is-a
413835007,414030009,is-a
414023003,22925008,is-a
414023003,414022008,is-a
415116008,165558001,is-a
415115007,165558001,is-a
414393003,363137000,is-a
414393003,414022008,is-a
414394009,414393003,is-a
414394009,38292009,is-a
414395005,414393003,is-a
414395005,54097007,is-a
414395005,363138005,is-a
414644002,414388001,is-a
414644002,367651003,is-a
413675001,413674002,is-a
413677009,260992007,is-a
413674002,260769002,is-a
413674002,91720002,is-a
414823004,414027002,is-a
414825006,55342001,is-a
414850009,111583006,is-a
414027002,362965005,is-a
414389009,86251006,is-a
414389009,414388001,is-a
415181008,30217000,is-a
414026006,64572001,is-a
414824005,127035006,is-a
414824005,300853008,is-a
415184000,250338000,is-a
413432001,250328005,is-a
414679000,408739003,is-a
414763006,414255006,is-a
414771005,414763006,is-a
414761008,414763006,is-a
414767007,414761008,is-a
414467006,127582006,is-a
414031008,111001004,is-a
415111003,275524009,is-a
415111003,277606000,is-a
414653009,414825006,is-a
414653009,414026006,is-a
414499000,63326008,is-a
414010005,372636002,is-a
414952002,414603003,is-a
415295002,85898001,is-a
413533008,413532003,is-a
413532003,271737000,is-a
414025005,64572001,is-a
414016004,105634001,is-a
413428007,414564002,is-a
415822001,111843007,is-a
415822001,186150001,is-a
414015000,105630005,is-a
415073005,414025005,is-a
414248009,414025005,is-a
414663001,2901004,is-a
414133009,300286002,is-a
414618002,68843000,is-a
413585005,106048009,is-a
413603009,85828009,is-a
413603009,66309005,is-a
413603009,4854004,is-a
415684004,410590009,is-a
414941008,238408000,is-a
415723000,47382004,is-a
415749005,415746003,is-a
414033006,118944007,is-a
413905004,13213009,is-a
414403008,112639008,is-a
414543001,414396006,is-a
414923000,414396006,is-a
414397002,414396006,is-a
414397002,79990007,is-a
413807008,49453006,is-a
413807008,223176004,is-a
414304001,312118003,is-a
414032001,64572001,is-a
414662006,414032001,is-a
413839001,17097001,is-a
413839001,19829001,is-a
413528009,78817002,is-a
413528009,2119009,is-a
413815006,118695007,is-a
413815006,371571005,is-a
415232002,413815006,is-a
415232002,108273007,is-a
414457001,371571005,is-a
415231009,108273007,is-a
415231009,414457001,is-a
414459003,371571005,is-a
414459003,118702008,is-a
414458006,371571005,is-a
413350009,243796009,is-a
123654008,301226008,is-a
414460008,372917005,is-a
413766009,360046005,is-a
414351004,372752008,is-a
413592000,372528003,is-a
123851003,312533001,is-a
414758007,282374008,is-a
414801003,414758007,is-a
414720008,414758007,is-a
415160008,255632006,is-a
415160008,52518006,is-a
415780000,282285007,is-a
413913003,415780000,is-a
414000001,52642002,is-a
415664003,299987008,is-a
413501004,11257001,is-a
123973009,263203001,is-a
123975002,281535004,is-a
124221007,129636003,is-a
124221007,28710006,is-a
413758000,371041009,is-a
359557001,248718009,is-a
125586008,169952004,is-a
125619004,299061005,is-a
125620005,299131004,is-a
125625000,85919009,is-a
125627008,125625000,is-a
125636007,125625000,is-a
125657004,313132009,is-a
125664002,282776008,is-a
126488004,297960002,is-a
126514006,300570005,is-a
12658000,118675001,is-a
126635000,299703001,is-a
126637008,309524007,is-a
126641007,309532004,is-a
126643005,249561001,is-a
126644004,74285003,is-a
126650009,309525008,is-a
126654000,309526009,is-a
126655004,309527000,is-a
126656003,309576006,is-a
126680004,126685009,is-a
126686005,126685009,is-a
126705004,301827008,is-a
126713003,309529002,is-a
126764002,31686000,is-a
126817006,300287006,is-a
126824007,300297002,is-a
126831006,276357003,is-a
126847008,248523006,is-a
126851005,300332007,is-a
126855001,20239009,is-a
126926005,89164003,is-a
127018007,237557003,is-a
127021009,126643005,is-a
127024001,237715007,is-a
127035006,414027002,is-a
127068004,414026006,is-a
127070008,269475001,is-a
127071007,277466009,is-a
127226007,51499002,is-a
127232002,300853008,is-a
127345001,300479008,is-a
127396004,365805001,is-a
127579001,253062001,is-a
127580003,413616009,is-a
127580003,414467006,is-a
127582006,414629003,is-a
12772003,301980006,is-a
12776000,128524007,is-a
127800008,167217005,is-a
127908000,57171008,is-a
128046007,41188003,is-a
128046007,249400000,is-a
128050000,271860004,is-a
128060009,271652003,is-a
128073008,300449001,is-a
128130001,116310002,is-a
128133004,116309007,is-a
128136007,116314006,is-a
128138008,116315007,is-a
415105001,125586008,is-a
128218002,250845006,is-a
128226005,128337009,is-a
128327004,87290003,is-a
128335001,55193002,is-a
128337009,249390006,is-a
128346003,363024001,is-a
128464009,298149009,is-a
128480004,363743006,is-a
128494003,75047002,is-a
413964002,405606005,is-a
128604004,289262005,is-a
128609009,250845006,is-a
128618006,313133004,is-a
128845005,86049000,is-a
128869009,240885009,is-a
128939001,19824006,is-a
128997002,301226008,is-a
129007004,111984006,is-a
129007004,414071003,is-a
129019007,414514009,is-a
129025006,257733005,is-a
129118002,77343006,is-a
129118002,118805000,is-a
129133005,111212009,is-a
129201008,118714000,is-a
129202001,118714000,is-a
129264002,362981000,is-a
12957008,237911005,is-a
359723007,234457009,is-a
359723007,234462005,is-a
13045009,68633000,is-a
13045009,301942005,is-a
13172003,413834006,is-a
13213009,128599005,is-a
13213009,363035006,is-a
13213009,363028003,is-a
13419005,233316005,is-a
13499006,128327004,is-a
13499006,31053003,is-a
359863000,274351004,is-a
13617004,62994001,is-a
13629008,386689009,is-a
13645005,68917000,is-a
13758004,249253007,is-a
359979000,42950004,is-a
359982005,74040009,is-a
1402001,106131003,is-a
1414009,108276004,is-a
360388005,299061005,is-a
360466009,397758007,is-a
14449003,1417002,is-a
360526007,66510004,is-a
14651005,87858002,is-a
14788002,19851009,is-a
14872005,246464006,is-a
1492007,126764002,is-a
14981000,57243009,is-a
15433008,312256009,is-a
15758002,299729001,is-a
15803009,21522001,is-a
15843004,298385001,is-a
15890002,414032001,is-a
15890002,86095007,is-a
15993004,301230006,is-a
16000003,234949000,is-a
16121001,54822007,is-a
16358007,413835007,is-a
16378004,414387006,is-a
16573007,128599005,is-a
16618004,414031008,is-a
16687001,313132009,is-a
16687001,118933004,is-a
16687001,309526009,is-a
16687001,297960002,is-a
16687001,95324001,is-a
16687001,128597007,is-a
16784003,237911005,is-a
16932000,119291004,is-a
16957005,300346007,is-a
17048005,275461003,is-a
17234001,274758007,is-a
17234001,300857009,is-a
17340006,301191003,is-a
1739001,71642004,is-a
17732003,95347000,is-a
17944005,301766008,is-a
17974002,106155008,is-a
18027006,4974007,is-a
18081009,414530001,is-a
18171007,299056008,is-a
18347007,298593000,is-a
18373002,246464006,is-a
18624000,105634001,is-a
18718003,249410009,is-a
18735004,236033001,is-a
18735004,396347007,is-a
105310003,74754006,is-a
18876004,313133004,is-a
18949003,118489002,is-a
19242006,301867009,is-a
19307009,87858002,is-a
19416009,87290003,is-a
1953005,23006000,is-a
19744006,42560003,is-a
19829001,301230006,is-a
188463006,312125005,is-a
19900004,12772003,is-a
19900004,12184005,is-a
20059004,250845006,is-a
188725004,277606000,is-a
188768003,188732008,is-a
2028007,20196005,is-a
20511007,299043001,is-a
20673009,111590001,is-a
20721001,301108000,is-a
20793008,298757000,is-a
20908003,73020009,is-a
20915006,300296006,is-a
20948006,403855001,is-a
21092002,3633001,is-a
189234004,118869008,is-a
189234004,128927009,is-a
21228001,64887002,is-a
21351003,282776008,is-a
21371007,118698009,is-a
21371007,74943008,is-a
10552002,301232003,is-a
21426000,247258005,is-a
21589007,277984002,is-a
2161003,46616009,is-a
21954000,402697000,is-a
21954000,312137007,is-a
105601003,105602005,is-a
2213002,363028003,is-a
22197008,397400006,is-a
22298006,251061000,is-a
2237002,301256004,is-a
22716005,414022008,is-a
22716005,362970003,is-a
22788004,300346007,is-a
105662008,26089000,is-a
22925008,414025005,is-a
23014006,118254002,is-a
23017004,233316005,is-a
23023009,249392003,is-a
2303007,396232000,is-a
2315006,89901005,is-a
190502001,275437005,is-a
23387001,300286002,is-a
105696001,84706005,is-a
23566007,414208001,is-a
23687008,414024009,is-a
23853001,246556002,is-a
23939000,248387005,is-a
190817009,414031008,is-a
190818004,109983007,is-a
24385003,19829001,is-a
24385003,262599003,is-a
24496007,108189003,is-a
191322006,87858002,is-a
2477008,275517008,is-a
24850009,284005003,is-a
25362006,192781003,is-a
25362006,28835009,is-a
25424007,71642004,is-a
25466008,74146001,is-a
25479004,33334006,is-a
25956006,415723000,is-a
26284000,118938008,is-a
26399002,19416009,is-a
26399002,363343008,is-a
363549008,111064005,is-a
27059002,111566002,is-a
192970008,2415007,is-a
2749000,299233007,is-a
105997008,300339003,is-a
27550009,21829004,is-a
106002000,64572001,is-a
2772003,128236002,is-a
2775001,298149009,is-a
106062002,106030000,is-a
28366008,250845006,is-a
106079008,246464006,is-a
28574005,414024009,is-a
28626004,40046003,is-a
106090003,396277003,is-a
28882002,237911005,is-a
28913000,119954001,is-a
28926001,403675008,is-a
28950004,397340004,is-a
2904007,363194005,is-a
29210001,363175000,is-a
29210001,118937003,is-a
29592009,74170002,is-a
29858004,39126001,is-a
29862005,414396006,is-a
29899005,414024009,is-a
30171000,249561001,is-a
30281009,249604002,is-a
106227002,362981000,is-a
106231008,362981000,is-a
106232001,272099008,is-a
106236003,106232001,is-a
106239005,362981000,is-a
30549001,128538000,is-a
30715007,282783001,is-a
30811009,300286002,is-a
30828007,281579001,is-a
30873000,300286002,is-a
31097004,194457007,is-a
31117002,72670004,is-a
31204009,300457003,is-a
31686000,363024001,is-a
31686000,128347007,is-a
31742004,300331000,is-a
32035007,413835007,is-a
32141002,239953001,is-a
32141002,405549001,is-a
195867000,300851005,is-a
32861005,56580008,is-a
32874004,49130001,is-a
32916005,16934004,is-a
3304005,301827008,is-a
33308003,414252009,is-a
33367005,129118002,is-a
33367005,303827001,is-a
33591000,65198009,is-a
33769005,246464006,is-a
33958003,249244000,is-a
34093004,363743006,is-a
34173009,285711003,is-a
34681009,271825005,is-a
34831003,49746001,is-a
34831003,22925008,is-a
34831003,79604008,is-a
196746003,119291004,is-a
35216007,176469008,is-a
35247001,300092000,is-a
35301006,26650005,is-a
35301006,10509002,is-a
196859000,414923000,is-a
196863007,414543001,is-a
35601003,414389009,is-a
35601003,127580003,is-a
35709005,285711003,is-a
35797001,118885003,is-a
35887003,83152002,is-a
35964007,403855001,is-a
36096009,246464006,is-a
36110001,251039005,is-a
36110001,363035006,is-a
36110001,363028003,is-a
36228007,371560009,is-a
36326009,116280007,is-a
36384005,88218008,is-a
36444000,237911005,is-a
36540006,298149009,is-a
36681006,67818008,is-a
368009,301098007,is-a
36921006,95354006,is-a
37110009,35046003,is-a
37125009,188557000,is-a
37145001,22925008,is-a
3723001,298160000,is-a
37246009,409904000,is-a
37320007,234947003,is-a
3750006,248718009,is-a
37668006,118222006,is-a
37849005,363024001,is-a
3786007,51265002,is-a
37895003,299131004,is-a
37939008,363024001,is-a
197866008,42643001,is-a
197866008,300457003,is-a
197907002,249302009,is-a
3819004,233316005,is-a
38264004,301827008,is-a
3827008,298397000,is-a
38292009,414022008,is-a
38476002,75777003,is-a
3855007,300357002,is-a
38577009,371708003,is-a
38739001,300331000,is-a
38742007,250845006,is-a
38904005,128411005,is-a
38911009,414394009,is-a
39224005,48252005,is-a
39316003,82874003,is-a
39316003,118840004,is-a
39621005,249569004,is-a
39772007,248523006,is-a
3978000,413603009,is-a
40104005,217082002,is-a
367498001,413834006,is-a
367506006,403855001,is-a
40617009,266700009,is-a
40888008,414027002,is-a
40945001,20055005,is-a
41141002,34853001,is-a
41168002,415073005,is-a
41427001,301229001,is-a
41453009,410771003,is-a
41483000,205808005,is-a
41658006,231794000,is-a
41729002,204984002,is-a
41747008,129233004,is-a
41898006,414128005,is-a
42253005,79876008,is-a
42332004,32091001,is-a
42357009,414025005,is-a
42522007,405950009,is-a
42643001,249585009,is-a
42984000,415690000,is-a
201340008,46690002,is-a
44378008,359572002,is-a
44465007,240019006,is-a
44503004,128410006,is-a
44513007,363024001,is-a
44779003,116021002,is-a
44882003,249250005,is-a
44946007,45251002,is-a
45589008,107994000,is-a
45900003,48114000,is-a
45979003,249562008,is-a
46116005,392023007,is-a
46116005,85095002,is-a
46253008,373408007,is-a
46253008,363175000,is-a
46342000,118885003,is-a
46343005,371409005,is-a
46556004,237911005,is-a
46621007,301232003,is-a
46690002,414032001,is-a
46963008,301766008,is-a
47028006,276654001,is-a
47032000,230745008,is-a
47100003,234350007,is-a
47123000,263139003,is-a
47125007,301228009,is-a
47445009,363246002,is-a
47493003,249561001,is-a
47583008,363030001,is-a
47609003,37657006,is-a
202480001,298869002,is-a
47693006,235799001,is-a
202482009,298940007,is-a
47722004,246464006,is-a
202490009,299413005,is-a
4821001,125668004,is-a
4821001,282757006,is-a
48252005,105637008,is-a
48499001,301331008,is-a
48522003,299733008,is-a
48659009,363063008,is-a
48713002,90708001,is-a
48966008,72872009,is-a
49011004,249561001,is-a
49218002,299231009,is-a
4927003,127343008,is-a
4927003,410692006,is-a
49472006,66612000,is-a
49472006,363246002,is-a
49483002,301296002,is-a
49509003,118688003,is-a
49509003,387713003,is-a
49601007,106063007,is-a
49682003,103423009,is-a
49701002,249232003,is-a
4985009,249300001,is-a
50070009,108189003,is-a
50082000,65061006,is-a
50143004,301766008,is-a
50417007,301226008,is-a
50445001,232173006,is-a
50565005,235710003,is-a
50570003,414024009,is-a
50986000,398320008,is-a
5102002,204044008,is-a
203465002,300861003,is-a
51244008,111590001,is-a
51244008,249561001,is-a
51335009,61661004,is-a
51346007,107938000,is-a
51499002,362971004,is-a
51615001,301232003,is-a
203645000,298382003,is-a
51694003,29384001,is-a
51794008,363024001,is-a
51868009,235710003,is-a
51998003,91251008,is-a
204036008,57148006,is-a
52151009,128993003,is-a
52151009,14835004,is-a
52151009,56361007,is-a
52156004,90958004,is-a
52231000,54609002,is-a
52271005,71642004,is-a
52475004,16386004,is-a
52499004,415210006,is-a
